timestamp: 394569876697833, price: 996.607, quantity: 49, buyer_order_id: 314, seller_order_id: 353
timestamp: 394569876717583, price: 995.719, quantity: 281, buyer_order_id: 345, seller_order_id: 353
timestamp: 394569876721291, price: 995.646, quantity: 279, buyer_order_id: 323, seller_order_id: 353
timestamp: 394569876723750, price: 995.452, quantity: 101, buyer_order_id: 316, seller_order_id: 353
timestamp: 394569876724708, price: 994.435, quantity: 74, buyer_order_id: 307, seller_order_id: 353
timestamp: 394570038346250, price: 994.435, quantity: 280, buyer_order_id: 307, seller_order_id: 356
timestamp: 394570146671500, price: 994.435, quantity: 17, buyer_order_id: 307, seller_order_id: 358
timestamp: 394570415637250, price: 1004.32, quantity: 205, buyer_order_id: 362, seller_order_id: 363
timestamp: 394570469241083, price: 1006.1, quantity: 568, buyer_order_id: 364, seller_order_id: 361
timestamp: 394570576304458, price: 1004.32, quantity: 316, buyer_order_id: 362, seller_order_id: 366
timestamp: 394570736790291, price: 1004.32, quantity: 473, buyer_order_id: 362, seller_order_id: 369
timestamp: 394570736804541, price: 994.435, quantity: 21, buyer_order_id: 307, seller_order_id: 369
timestamp: 394570791871541, price: 994.435, quantity: 291, buyer_order_id: 307, seller_order_id: 370
timestamp: 394570791877000, price: 993.07, quantity: 171, buyer_order_id: 320, seller_order_id: 370
timestamp: 394570901000291, price: 993.07, quantity: 250, buyer_order_id: 320, seller_order_id: 372
timestamp: 394571163409875, price: 1003.87, quantity: 413, buyer_order_id: 376, seller_order_id: 377
timestamp: 394571163419125, price: 998.398, quantity: 492, buyer_order_id: 373, seller_order_id: 377
timestamp: 394571324997583, price: 998.398, quantity: 178, buyer_order_id: 373, seller_order_id: 380
timestamp: 394571325009708, price: 994.597, quantity: 290, buyer_order_id: 375, seller_order_id: 380
timestamp: 394571325012416, price: 993.07, quantity: 358, buyer_order_id: 320, seller_order_id: 380
timestamp: 394571485048666, price: 996.71, quantity: 240, buyer_order_id: 383, seller_order_id: 382
timestamp: 394571645503875, price: 996.71, quantity: 7, buyer_order_id: 386, seller_order_id: 382
timestamp: 394571645513791, price: 997.092, quantity: 258, buyer_order_id: 386, seller_order_id: 381
timestamp: 394571645516666, price: 998.565, quantity: 238, buyer_order_id: 386, seller_order_id: 379
timestamp: 394571750853958, price: 996.857, quantity: 394, buyer_order_id: 387, seller_order_id: 388
timestamp: 394571855044666, price: 1009.31, quantity: 328, buyer_order_id: 389, seller_order_id: 390
timestamp: 394571962271583, price: 1009.31, quantity: 292, buyer_order_id: 389, seller_order_id: 392
timestamp: 394572015995041, price: 1009.31, quantity: 151, buyer_order_id: 389, seller_order_id: 393
timestamp: 394572016005083, price: 994.174, quantity: 606, buyer_order_id: 391, seller_order_id: 393
timestamp: 394572122205291, price: 994.174, quantity: 292, buyer_order_id: 391, seller_order_id: 395
timestamp: 394572665824125, price: 996.822, quantity: 652, buyer_order_id: 405, seller_order_id: 397
